2018-07-21 11:19:02, 24, 28
2018-07-21 11:19:02, 22, 26
2018-07-21 11:19:02, 20, 23
2018-07-21 11:19:02, 28, 33
2018-07-21 11:19:02, 38, 45
2018-07-21 11:19:02, 10, 11
2018-07-21 11:19:02, 15, 17
2018-07-21 11:19:02, 23, 27
2018-07-21 11:19:02, 17, 20
2018-07-21 11:19:02, 20, 23
2018-07-21 11:19:02, 20, 23
2018-07-21 11:19:02, 14, 16
2018-07-21 11:19:02, 26, 30
2018-07-21 11:19:02, 11, 12
2018-07-21 11:19:03, 28, 33
2018-07-21 11:19:03, 23, 27
2018-07-21 11:19:03, 17, 20
2018-07-21 11:19:03, 14, 16
2018-07-21 11:19:03, 25, 29
2018-07-21 11:19:03, 19, 22
2018-07-21 11:19:03, 49, 58
2018-07-21 11:19:03, 18, 21
2018-07-21 11:19:03, 23, 27
2018-07-21 11:19:03, 20, 23
2018-07-21 11:19:03, 34, 40
2018-07-21 11:19:03, 30, 35
2018-07-21 11:19:03, 50, 59
2018-07-21 11:19:03, 43, 51
2018-07-21 11:19:03, 15, 17
2018-07-21 11:19:03, 17, 20
2018-07-21 11:19:03, 22, 26
2018-07-21 11:19:03, 26, 30
2018-07-21 11:19:03, 17, 20
2018-07-21 11:19:03, 24, 28
2018-07-21 11:19:03, 11, 12
2018-07-21 11:19:03, 28, 33
2018-07-21 11:19:03, 21, 24
2018-07-21 11:19:03, 20, 23
2018-07-21 11:19:03, 60, 71
2018-07-21 11:19:03, 31, 36
2018-07-21 11:19:03, 23, 27
2018-07-21 11:19:03, 17, 20
2018-07-21 11:19:03, 15, 17
2018-07-21 11:19:03, 25, 29
2018-07-21 11:19:03, 26, 30
2018-07-21 11:19:03, 53, 63
2018-07-21 11:19:03, 11, 12
2018-07-21 11:19:03, 12, 14
2018-07-21 11:19:03, 15, 17
2018-07-21 11:19:04, 22, 26
2018-07-21 11:19:04, 23, 27
2018-07-21 11:19:04, 23, 27
2018-07-21 11:19:04, 32, 38
2018-07-21 11:19:04, 30, 35
2018-07-21 11:19:04, 20, 23
2018-07-21 11:19:04, 42, 50
2018-07-21 11:19:04, 56, 66
2018-07-21 11:19:04, 63, 75
2018-07-21 11:19:04, 65, 77
2018-07-21 11:19:04, 43, 51
2018-07-21 11:19:04, 63, 75
2018-07-21 11:19:04, 15, 17
2018-07-21 11:19:04, 21, 24
2018-07-21 11:19:04, 19, 22
2018-07-21 11:19:04, 36, 42
2018-07-21 11:19:04, 19, 22
2018-07-21 11:19:04, 21, 24
2018-07-21 11:19:04, 18, 21
2018-07-21 11:19:04, 37, 44
2018-07-21 11:19:04, 42, 50
2018-07-21 11:19:04, 14, 16
2018-07-21 11:19:04, 36, 42
2018-07-21 11:19:04, 17, 20
2018-07-21 11:19:04, 43, 51
2018-07-21 11:19:04, 23, 27
2018-07-21 11:19:04, 30, 35
2018-07-21 11:19:04, 17, 20
2018-07-21 11:19:05, 28, 33
2018-07-21 11:19:05, 22, 26
2018-07-21 11:19:05, 34, 40
2018-07-21 11:19:05, 29, 34
2018-07-21 11:19:05, 24, 28
2018-07-21 11:19:05, 24, 28
2018-07-21 11:19:05, 26, 30
2018-07-21 11:19:05, 35, 41
2018-07-21 11:19:05, 17, 20
2018-07-21 11:19:05, 12, 14
2018-07-21 11:19:05, 110, 131
2018-07-21 11:19:05, 31, 36
2018-07-21 11:19:05, 21, 24
2018-07-21 11:19:05, 20, 23
2018-07-21 11:19:05, 78, 93
2018-07-21 11:19:05, 10, 11
2018-07-21 11:19:05, 29, 34
2018-07-21 11:19:05, 103, 123
2018-07-21 11:19:05, 73, 87
2018-07-21 11:19:05, 85, 101
2018-07-21 11:19:05, 42, 50
2018-07-21 11:19:05, 34, 40
2018-07-21 11:19:05, 37, 44
2018-07-21 11:19:06, 15, 17
2018-07-21 11:19:06, 46, 54
2018-07-21 11:19:06, 49, 58
2018-07-21 11:19:06, 23, 27
2018-07-21 11:19:06, 42, 50
2018-07-21 11:19:06, 57, 68
2018-07-21 11:19:06, 33, 39
2018-07-21 11:19:06, 27, 32
2018-07-21 11:19:06, 30, 35
2018-07-21 11:19:06, 80, 95
2018-07-21 11:19:06, 32, 38
2018-07-21 11:19:06, 37, 44
2018-07-21 11:19:06, 33, 39
2018-07-21 11:19:06, 126, 150
2018-07-21 11:19:06, 25, 29
2018-07-21 11:19:06, 54, 64
2018-07-21 11:19:06, 32, 38
2018-07-21 11:19:06, 63, 75
2018-07-21 11:19:06, 45, 53
2018-07-21 11:19:06, 67, 80
2018-07-21 11:19:07, 31, 36
2018-07-21 11:19:07, 61, 72
2018-07-21 11:19:07, 27, 32
2018-07-21 11:19:07, 23, 27
2018-07-21 11:19:07, 25, 29
2018-07-21 11:19:07, 35, 41
2018-07-21 11:19:07, 23, 27
2018-07-21 11:19:07, 35, 41
2018-07-21 11:19:07, 32, 38
2018-07-21 11:19:07, 35, 41
2018-07-21 11:19:07, 89, 106
2018-07-21 11:19:07, 77, 92
2018-07-21 11:19:07, 35, 41
2018-07-21 11:19:07, 43, 51
2018-07-21 11:19:07, 28, 33
2018-07-21 11:19:07, 20, 23
2018-07-21 11:19:07, 71, 84
2018-07-21 11:19:07, 30, 35
2018-07-21 11:19:07, 57, 68
2018-07-21 11:19:07, 42, 50
2018-07-21 11:19:07, 64, 76
2018-07-21 11:19:07, 50, 59
2018-07-21 11:19:08, 88, 105
2018-07-21 11:19:08, 21, 24
2018-07-21 11:19:08, 32, 38
2018-07-21 11:19:08, 27, 32
2018-07-21 11:19:08, 23, 27
2018-07-21 11:19:08, 92, 110
2018-07-21 11:19:08, 48, 57
2018-07-21 11:19:08, 101, 120
2018-07-21 11:19:08, 126, 150
2018-07-21 11:19:08, 23, 27
2018-07-21 11:19:08, 120, 143
2018-07-21 11:19:08, 55, 65
2018-07-21 11:19:08, 174, 208
2018-07-21 11:19:09, 59, 70
2018-07-21 11:19:09, 15, 17
2018-07-21 11:19:09, 37, 44
2018-07-21 11:19:09, 12, 14
2018-07-21 11:19:09, 15, 17
2018-07-21 11:19:09, 71, 84
2018-07-21 11:19:09, 54, 64
2018-07-21 11:19:09, 76, 90
2018-07-21 11:19:09, 21, 24
2018-07-21 11:19:09, 67, 80
2018-07-21 11:19:09, 46, 54
2018-07-21 11:19:09, 69, 82
2018-07-21 11:19:09, 24, 28
2018-07-21 11:19:09, 107, 128
2018-07-21 11:19:09, 18, 21
2018-07-21 11:19:09, 31, 36
2018-07-21 11:19:09, 95, 113
2018-07-21 11:19:09, 49, 58
2018-07-21 11:19:09, 79, 94
2018-07-21 11:19:10, 55, 65
2018-07-21 11:19:10, 77, 92
2018-07-21 11:19:10, 71, 84
2018-07-21 11:19:10, 43, 51
2018-07-21 11:19:10, 12, 14
2018-07-21 11:19:10, 48, 57
2018-07-21 11:19:10, 131, 156
2018-07-21 11:19:10, 50, 59
2018-07-21 11:19:10, 78, 93
2018-07-21 11:19:10, 20, 23
2018-07-21 11:19:10, 94, 112
2018-07-21 11:19:10, 54, 64
2018-07-21 11:19:10, 33, 39
2018-07-21 11:19:10, 59, 70
2018-07-21 11:19:10, 96, 114
2018-07-21 11:19:11, 12, 14
2018-07-21 11:19:11, 10, 11
2018-07-21 11:19:11, 58, 69
2018-07-21 11:19:11, 95, 113
2018-07-21 11:19:11, 46, 54
2018-07-21 11:19:11, 22, 26
2018-07-21 11:19:11, 140, 167
2018-07-21 11:19:11, 98, 117
2018-07-21 11:19:11, 23, 27
2018-07-21 11:19:11, 88, 105
2018-07-21 11:19:11, 63, 75
2018-07-21 11:19:11, 42, 50
2018-07-21 11:19:11, 21, 24
2018-07-21 11:19:11, 114, 136
2018-07-21 11:19:11, 68, 81
2018-07-21 11:19:12, 50, 59
2018-07-21 11:19:12, 199, 238
2018-07-21 11:19:12, 23, 27
2018-07-21 11:19:12, 17, 20
2018-07-21 11:19:12, 48, 57
2018-07-21 11:19:12, 83, 99
2018-07-21 11:19:12, 19, 22
2018-07-21 11:19:12, 17, 20
2018-07-21 11:19:12, 27, 32
2018-07-21 11:19:12, 93, 111
2018-07-21 11:19:12, 77, 92
2018-07-21 11:19:12, 61, 72
2018-07-21 11:19:12, 66, 78
2018-07-21 11:19:12, 45, 53
2018-07-21 11:19:12, 23, 27
2018-07-21 11:19:12, 31, 36
2018-07-21 11:19:12, 19, 22
2018-07-21 11:19:13, 65, 77
2018-07-21 11:19:13, 55, 65
2018-07-21 11:19:13, 45, 53
2018-07-21 11:19:13, 113, 135
2018-07-21 11:19:13, 81, 96
2018-07-21 11:19:13, 35, 41
2018-07-21 11:19:13, 84, 100
2018-07-21 11:19:13, 37, 44
2018-07-21 11:19:13, 37, 44
2018-07-21 11:19:13, 46, 54
2018-07-21 11:19:13, 80, 95
2018-07-21 11:19:13, 104, 124
2018-07-21 11:19:13, 73, 87
2018-07-21 11:19:13, 43, 51
2018-07-21 11:19:13, 22, 26
2018-07-21 11:19:14, 29, 34
2018-07-21 11:19:14, 68, 81
2018-07-21 11:19:14, 52, 62
2018-07-21 11:19:14, 27, 32
2018-07-21 11:19:14, 59, 70
2018-07-21 11:19:14, 35, 41
2018-07-21 11:19:14, 60, 71
2018-07-21 11:19:14, 46, 54
2018-07-21 11:19:14, 75, 89
2018-07-21 11:19:14, 96, 114
2018-07-21 11:19:14, 28, 33
2018-07-21 11:19:14, 59, 70
2018-07-21 11:19:14, 88, 105
2018-07-21 11:19:14, 34, 40
2018-07-21 11:19:14, 79, 94
2018-07-21 11:19:14, 35, 41
2018-07-21 11:19:14, 20, 23
2018-07-21 11:19:14, 24, 28
2018-07-21 11:19:14, 23, 27
2018-07-21 11:19:15, 98, 117
2018-07-21 11:19:15, 68, 81
2018-07-21 11:19:15, 86, 102
2018-07-21 11:19:15, 52, 62
2018-07-21 11:19:15, 66, 78
2018-07-21 11:19:15, 45, 53
2018-07-21 11:19:15, 27, 32
2018-07-21 11:19:15, 78, 93
2018-07-21 11:19:15, 20, 23
2018-07-21 11:19:15, 69, 82
2018-07-21 11:19:15, 54, 64
2018-07-21 11:19:15, 63, 75
2018-07-21 11:19:15, 66, 78
2018-07-21 11:19:15, 26, 30
2018-07-21 11:19:15, 135, 161
2018-07-21 11:19:16, 13, 15
2018-07-21 11:19:16, 22, 26
2018-07-21 11:19:16, 24, 28
2018-07-21 11:19:16, 114, 136
2018-07-21 11:19:16, 106, 126
2018-07-21 11:19:16, 63, 75
2018-07-21 11:19:16, 91, 108
2018-07-21 11:19:16, 114, 136
2018-07-21 11:19:16, 199, 238
2018-07-21 11:19:16, 69, 82
2018-07-21 11:19:16, 57, 68
2018-07-21 11:19:16, 66, 78
2018-07-21 11:19:16, 26, 30
2018-07-21 11:19:17, 20, 23
2018-07-21 11:19:17, 79, 94
2018-07-21 11:19:17, 73, 87
2018-07-21 11:19:17, 56, 66
2018-07-21 11:19:17, 27, 32
2018-07-21 11:19:17, 153, 183
2018-07-21 11:19:17, 148, 177
2018-07-21 11:19:17, 41, 48
2018-07-21 11:19:17, 96, 114
2018-07-21 11:19:17, 199, 238
2018-07-21 11:19:18, 157, 188
2018-07-21 11:19:18, 38, 45
2018-07-21 11:19:18, 39, 46
2018-07-21 11:19:18, 13, 15
2018-07-21 11:19:18, 65, 77
2018-07-21 11:19:18, 51, 60
2018-07-21 11:19:18, 109, 130
2018-07-21 11:19:18, 131, 156
2018-07-21 11:19:18, 135, 161
2018-07-21 11:19:18, 121, 144
2018-07-21 11:19:18, 57, 68
2018-07-21 11:19:19, 134, 160
2018-07-21 11:19:19, 23, 27
2018-07-21 11:19:19, 105, 125
2018-07-21 11:19:19, 157, 188
2018-07-21 11:19:19, 20, 23
2018-07-21 11:19:19, 101, 120
2018-07-21 11:19:19, 117, 140
2018-07-21 11:19:19, 34, 40
2018-07-21 11:19:19, 107, 128
2018-07-21 11:19:19, 95, 113
2018-07-21 11:19:19, 100, 119
2018-07-21 11:19:19, 125, 149
2018-07-21 11:19:20, 47, 56
2018-07-21 11:19:20, 25, 29
2018-07-21 11:19:20, 52, 62
2018-07-21 11:19:20, 21, 24
2018-07-21 11:19:20, 132, 158
2018-07-21 11:19:20, 195, 233
2018-07-21 11:19:20, 56, 66
2018-07-21 11:19:20, 73, 87
2018-07-21 11:19:20, 120, 143
2018-07-21 11:19:20, 83, 99
2018-07-21 11:19:20, 16, 18
2018-07-21 11:19:20, 60, 71
2018-07-21 11:19:21, 145, 173
2018-07-21 11:19:21, 199, 238
2018-07-21 11:19:21, 119, 142
2018-07-21 11:19:21, 94, 112
2018-07-21 11:19:21, 97, 116
2018-07-21 11:19:21, 90, 107
2018-07-21 11:19:21, 156, 186
2018-07-21 11:19:21, 67, 80
2018-07-21 11:19:22, 131, 156
2018-07-21 11:19:22, 109, 130
2018-07-21 11:19:22, 199, 238
2018-07-21 11:19:22, 116, 138
2018-07-21 11:19:22, 199, 238
2018-07-21 11:19:22, 57, 68
2018-07-21 11:19:22, 175, 209
2018-07-21 11:19:22, 20, 23
2018-07-21 11:19:22, 109, 130
2018-07-21 11:19:22, 25, 29
2018-07-21 11:19:23, 154, 184
2018-07-21 11:19:23, 109, 130
2018-07-21 11:19:23, 63, 75
2018-07-21 11:19:23, 105, 125
2018-07-21 11:19:23, 199, 238
2018-07-21 11:19:23, 143, 171
2018-07-21 11:19:23, 121, 144
2018-07-21 11:19:23, 33, 39
2018-07-21 11:19:24, 136, 162
2018-07-21 11:19:24, 132, 158
2018-07-21 11:19:24, 199, 238
2018-07-21 11:19:24, 64, 76
2018-07-21 11:19:24, 19, 22
2018-07-21 11:19:24, 141, 168
2018-07-21 11:19:24, 57, 68
2018-07-21 11:19:24, 86, 102
2018-07-21 11:19:24, 48, 57
2018-07-21 11:19:24, 74, 88
2018-07-21 11:19:25, 132, 158
2018-07-21 11:19:25, 82, 98
2018-07-21 11:19:25, 199, 238
2018-07-21 11:19:25, 169, 202
2018-07-21 11:19:25, 142, 170
2018-07-21 11:19:25, 199, 238
2018-07-21 11:19:25, 34, 40
2018-07-21 11:19:26, 128, 153
2018-07-21 11:19:26, 79, 94
2018-07-21 11:19:26, 125, 149
2018-07-21 11:19:26, 199, 238
2018-07-21 11:19:26, 29, 34
2018-07-21 11:19:26, 101, 120
2018-07-21 11:19:26, 60, 71
2018-07-21 11:19:26, 102, 122
2018-07-21 11:19:26, 82, 98
2018-07-21 11:19:27, 199, 238
2018-07-21 11:19:27, 146, 174
2018-07-21 11:19:27, 196, 234
2018-07-21 11:19:27, 141, 168
2018-07-21 11:19:27, 100, 119
2018-07-21 11:19:27, 24, 28
2018-07-21 11:19:27, 90, 107
2018-07-21 11:19:27, 30, 35
2018-07-21 11:19:27, 92, 110
2018-07-21 11:19:28, 143, 171
2018-07-21 11:19:28, 92, 110
2018-07-21 11:19:28, 107, 128
2018-07-21 11:19:28, 69, 82
2018-07-21 11:19:28, 86, 102
2018-07-21 11:19:28, 80, 95
2018-07-21 11:19:28, 96, 114
